,15.08_시군구,15.08_합물특,15.09_시군구,15.09_합물특,15.10_시군구,15.10_합물특,15.11_시군구,15.11_합물특,15.12_시군구,15.12_합물특,16.01_시군구,16.01_합물특,16.02_시군구,16.02_합물특,16.03_시군구,16.03_합물특,16.04_시군구,16.04_합물특,16.05_시군구,16.05_합물특,16.06_시군구,16.06_합물특,16.07_시군구,16.07_합물특,16.08_시군구,16.08_합물특,16.09_시군구,16.09_합물특,16.10_시군구,16.10_합물특,16.11_시군구,16.11_합물특,16.12_시군구,16.12_합물특,17.01_시군구,17.01_합물특,17.02_시군구,17.02_합물특,17.03_시군구,17.03_합물특,17.04_시군구,17.04_합물특,17.05_시군구,17.05_합물특,17.06_시군구,17.06_합물특,17.07_시군구,17.07_합물특,17.08_시군구,17.08_합물특,17.09_시군구,17.09_합물특,17.10_시군구,17.10_합물특,17.11_시군구,17.11_합물특,17.12_시군구,17.12_합물특,18.01_시군구,18.01_합물특,18.02_시군구,18.02_합물특,18.03_시군구,18.03_합물특,18.04_시군구,18.04_합물특,18.05_시군구,18.05_합물특,18.06_시군구,18.06_합물특,18.07_시군구,18.07_합물특,18.08_시군구,18.08_합물특,18.09_시군구,18.09_합물특,18.10_시군구,18.10_합물특,18.11_시군구,18.11_합물특,18.12_시군구,18.12_합물특,19.01_시군구,19.01_합물특,19.02_시군구,19.02_합물특,19.03_시군구,19.03_합물특,19.04_시군구,19.04_합물특,19.05_시군구,19.05_합물특,19.06_시군구,19.06_합물특,19.07_시군구,19.07_합물특,19.08_시군구,19.08_합물특,19.09_시군구,19.09_합물특,19.10_시군구,19.10_합물특,19.11_시군구,19.11_합물특,19.12_시군구,19.12_합물특,20.01_시군구,20.01_합물특,20.02_시군구,20.02_합물특,20.03_시군구,20.03_합물특,20.04_시군구,20.04_합물특,20.05_시군구,20.05_합물특,20.06_시군구,20.06_합물특
234,영천,18607,영천,18652,영천,18688,영천,18695,영천,18721,영천,18743,영천,18802,영천,18832,영천,18931,영천,19030,영천,19097,영주,17710,울릉,1830.0,울릉,1830.0,울릉,1820.0,울릉,1813.0,울릉,1806.0,울릉,1817.0,울릉,1821.0,울릉,1831.0,울릉,1842.0,울릉,1857.0,울릉,1866.0,울릉,1876.0,울릉,1870.0,울릉,1864.0,울릉,1864.0,울릉,1845.0,울릉,1826.0,울릉,1823.0,울릉,1816.0,울릉,1825.0,울릉,1842.0,울릉,1853.0,울릉,1858.0,울릉,1869.0,울릉,1877.0,울릉,1869.0,울릉,1875.0,울릉,1872.0,울릉,1866.0,울릉,1870.0,울릉,1871.0,울릉,1889.0,울릉,7382.0,울릉,7386.0,울릉,7397.0,울릉,7406.0,울릉,7408.0,울릉,7432.0,울릉,7451.0,울릉,7416.0,울릉,7408.0,울릉,7421.0,울릉,7443.0,울릉,7457.0,울릉,7440.0,울릉,7459.0,울릉,7476.0
235,예천,8073,예천,8076,예천,8112,예천,8115,예천,8099,예천,8137,예천,8184,예천,8220,예천,8251,예천,8278,예천,8288,영천,19201,울진,7202.0,울진,7205.0,울진,7193.0,울진,7208.0,울진,7198.0,울진,7202.0,울진,7216.0,울진,7227.0,울진,7225.0,울진,7259.0,울진,7288.0,울진,7300.0,울진,7310.0,울진,7340.0,울진,7353.0,울진,7364.0,울진,7354.0,울진,7356.0,울진,7374.0,울진,7368.0,울진,7365.0,울진,7363.0,울진,7398.0,울진,7411.0,울진,7399.0,울진,7403.0,울진,7412.0,울진,7404.0,울진,7415.0,울진,7425.0,울진,7425.0,울진,7431.0,울진,13260.0,울진,13238.0,울진,13259.0,울진,13286.0,울진,13330.0,울진,13373.0,울진,13343.0,울진,13292.0,울진,13312.0,울진,13366.0,울진,13429.0,울진,13344.0,울진,13386.0,울진,13428.0,울진,13476.0
236,울릉,1813,울릉,1806,울릉,1806,울릉,1803,울릉,1794,울릉,1795,울릉,1801,울릉,1808,울릉,1824,울릉,1825,울릉,1837,예천,8335,의성,12696.0,의성,12719.0,의성,12742.0,의성,12742.0,의성,12762.0,의성,12798.0,의성,12802.0,의성,12863.0,의성,12904.0,의성,12920.0,의성,12957.0,의성,13000.0,의성,12994.0,의성,12987.0,의성,12982.0,의성,13023.0,의성,13062.0,의성,13076.0,의성,13056.0,의성,13070.0,의성,13106.0,의성,13137.0,의성,13163.0,의성,13236.0,의성,13242.0,의성,13212.0,의성,13242.0,의성,13219.0,의성,13203.0,의성,13237.0,의성,13279.0,의성,13325.0,의성,8840.0,의성,8868.0,의성,8924.0,의성,8965.0,의성,8959.0,의성,8993.0,의성,9008.0,의성,8945.0,의성,8933.0,의성,8970.0,의성,8989.0,의성,8988.0,의성,9006.0,의성,9020.0,의성,9059.0
237,울진,7022,울진,7060,울진,7074,울진,7086,울진,7091,울진,7098,울진,7107,울진,7121,울진,7132,울진,7149,울진,7183,울릉,1837,청도,8524.0,청도,8531.0,청도,8553.0,청도,8545.0,청도,8562.0,청도,8589.0,청도,8596.0,청도,8588.0,청도,8600.0,청도,8629.0,청도,8637.0,청도,8659.0,청도,8668.0,청도,8703.0,청도,8713.0,청도,8694.0,청도,8695.0,청도,8699.0,청도,8730.0,청도,8745.0,청도,8770.0,청도,8760.0,청도,8773.0,청도,8789.0,청도,8802.0,청도,8824.0,청도,8789.0,청도,8787.0,청도,8784.0,청도,8802.0,청도,8841.0,청도,8808.0,청도,6264.0,청도,6274.0,청도,6288.0,청도,6287.0,청도,6311.0,청도,6295.0,청도,6285.0,청도,6290.0,청도,6298.0,청도,6311.0,청도,6364.0,청도,6321.0,청도,6351.0,청도,6377.0,청도,6403.0
238,의성,12332,의성,12359,의성,12435,의성,12427,의성,12462,의성,12486,의성,12481,의성,12544,의성,12585,의성,12627,의성,12653,울진,7193,청송,5903.0,청송,5899.0,청송,5924.0,청송,5927.0,청송,5941.0,청송,5944.0,청송,5980.0,청송,5988.0,청송,5993.0,청송,6025.0,청송,6027.0,청송,6040.0,청송,6048.0,청송,6063.0,청송,6090.0,청송,6107.0,청송,6081.0,청송,6103.0,청송,6114.0,청송,6112.0,청송,6114.0,청송,6128.0,청송,6150.0,청송,6169.0,청송,6155.0,청송,6180.0,청송,6173.0,청송,6204.0,청송,6230.0,청송,6268.0,청송,6291.0,청송,6240.0,청송,17013.0,청송,17022.0,청송,17052.0,청송,17050.0,청송,17050.0,청송,17043.0,청송,16981.0,청송,16938.0,청송,16898.0,청송,16914.0,청송,16940.0,청송,16884.0,청송,16874.0,청송,16866.0,청송,16850.0
239,청도,8320,청도,8320,청도,8338,청도,8361,청도,8386,청도,8407,청도,8423,청도,8447,청도,8476,청도,8476,청도,8475,의성,12685,칠곡,16232.0,칠곡,16336.0,칠곡,16377.0,칠곡,16397.0,칠곡,16376.0,칠곡,16440.0,칠곡,16475.0,칠곡,16494.0,칠곡,16584.0,칠곡,16628.0,칠곡,16672.0,칠곡,16743.0,칠곡,16794.0,칠곡,16826.0,칠곡,16843.0,칠곡,16894.0,칠곡,16846.0,칠곡,16872.0,칠곡,16887.0,칠곡,16892.0,칠곡,16914.0,칠곡,16971.0,칠곡,17006.0,칠곡,17010.0,칠곡,16967.0,칠곡,17010.0,칠곡,17013.0,칠곡,16928.0,칠곡,17014.0,칠곡,17046.0,칠곡,17029.0,칠곡,17039.0,칠곡,28398.0,칠곡,28363.0,칠곡,28380.0,칠곡,28335.0,칠곡,28363.0,칠곡,28379.0,칠곡,28218.0,칠곡,28185.0,칠곡,28167.0,칠곡,28181.0,칠곡,28128.0,칠곡,27970.0,칠곡,27931.0,칠곡,27959.0,칠곡,27973.0
240,청송,5722,청송,5751,청송,5787,청송,5826,청송,5830,청송,5848,청송,5852,청송,5868,청송,5871,청송,5877,청송,5882,청도,8509,포항 남,28458.0,포항 남,28463.0,포항 남,28440.0,포항 남,28455.0,포항 남,28482.0,포항 남,28536.0,포항 남,28543.0,포항 남,28516.0,포항 남,28535.0,포항 남,28538.0,포항 남,28524.0,포항 남,28499.0,포항 남,28542.0,포항 남,28537.0,포항 남,28546.0,포항 남,28590.0,포항 남,28555.0,포항 남,28525.0,포항 남,28462.0,포항 남,28432.0,포항 남,28440.0,포항 남,28439.0,포항 남,28480.0,포항 남,28516.0,포항 남,28497.0,포항 남,28484.0,포항 남,28438.0,포항 남,28463.0,포항 남,28487.0,포항 남,28542.0,포항 남,28576.0,포항 남,28589.0,포항 남,22830.0,포항 남,22807.0,포항 남,22824.0,포항 남,22897.0,포항 남,22909.0,포항 남,22944.0,포항 남,22817.0,포항 남,22828.0,포항 남,22826.0,포항 남,22895.0,포항 남,22979.0,포항 남,22873.0,포항 남,22860.0,포항 남,22864.0,포항 남,22950.0
241,칠곡,15574,칠곡,15635,칠곡,15667,칠곡,15731,칠곡,15759,칠곡,15907,칠곡,15944,칠곡,15937,칠곡,15957,칠곡,16054,칠곡,16141,청송,5901,포항 북,22550.0,포항 북,22508.0,포항 북,22491.0,포항 북,22476.0,포항 북,22409.0,포항 북,22433.0,포항 북,22404.0,포항 북,22419.0,포항 북,22401.0,포항 북,22353.0,포항 북,22383.0,포항 북,22451.0,포항 북,22468.0,포항 북,22493.0,포항 북,22473.0,포항 북,22381.0,포항 북,22388.0,포항 북,22469.0,포항 북,22458.0,포항 북,22458.0,포항 북,22484.0,포항 북,22554.0,포항 북,22541.0,포항 북,22630.0,포항 북,22638.0,포항 북,22699.0,포항 북,22609.0,포항 북,22650.0,포항 북,22665.0,포항 북,22817.0,포항 북,22864.0,포항 북,22931.0,포항 북,374045.0,포항 북,374192.0,포항 북,374641.0,포항 북,375079.0,포항 북,375438.0,포항 북,375716.0,포항 북,374983.0,포항 북,374262.0,포항 북,374059.0,포항 북,375015.0,포항 북,375526.0,포항 북,374691.0,포항 북,374928.0,포항 북,375204.0,포항 북,375902.0
242,포항 남,28363,포항 남,28327,포항 남,28365,포항 남,28430,포항 남,28368,포항 남,28422,포항 남,28378,포항 남,28419,포항 남,28476,포항 남,28446,포항 남,28484,칠곡,16230,계,366157.0,계,366087.0,계,366218.0,계,366322.0,계,366049.0,계,366599.0,계,366868.0,계,367116.0,계,367673.0,계,368038.0,계,368402.0,계,369011.0,계,369178.0,계,369841.0,계,370013.0,계,370178.0,계,370095.0,계,370527.0,계,370433.0,계,370400.0,계,370845.0,계,371449.0,계,371993.0,계,372439.0,계,372523.0,계,372864.0,계,372999.0,계,373168.0,계,373328.0,계,374543.0,계,374847.0,계,374576.0,계,16495.0,계,16509.0,계,16542.0,계,16525.0,계,16509.0,계,16531.0,계,16468.0,계,16447.0,계,16434.0,계,16455.0,계,16472.0,계,16439.0,계,16437.0,계,16470.0,계,16467.0
243,포항 북,22179,포항 북,22231,포항 북,22266,포항 북,22354,포항 북,22409,포항 북,22431,포항 북,22466,포항 북,22496,포항 북,22481,포항 북,22512,포항 북,22518,포항 남,28518,거제,16903.0,거제,16876.0,거제,16859.0,거제,16853.0,거제,16816.0,거제,16845.0,거제,16856.0,거제,16869.0,거제,16855.0,거제,16849.0,거제,16809.0,거제,16835.0,거제,16782.0,거제,16777.0,거제,16740.0,거제,16737.0,거제,16662.0,거제,16651.0,거제,16606.0,거제,16547.0,거제,16576.0,거제,16555.0,거제,16547.0,거제,16546.0,거제,16532.0,거제,16543.0,거제,16572.0,거제,16611.0,거제,16580.0,거제,16616.0,거제,16533.0,거제,16496.0,거제,10530.0,거제,10525.0,거제,10540.0,거제,10564.0,거제,10564.0,거제,10566.0,거제,10590.0,거제,10537.0,거제,10526.0,거제,10556.0,거제,10587.0,거제,10510.0,거제,10508.0,거제,10535.0,거제,10573.0
244,계,357963,계,358432,계,359280,계,359977,계,360195,계,361522,계,362089,계,363096,계,363822,계,364595,계,365348,포항 북,22528,거창,10211.0,거창,10234.0,거창,10244.0,거창,10276.0,거창,10270.0,거창,10298.0,거창,10293.0,거창,10300.0,거창,10326.0,거창,10301.0,거창,10324.0,거창,10335.0,거창,10323.0,거창,10346.0,거창,10356.0,거창,10357.0,거창,10361.0,거창,10381.0,거창,10396.0,거창,10430.0,거창,10466.0,거창,10478.0,거창,10465.0,거창,10487.0,거창,10499.0,거창,10501.0,거창,10512.0,거창,10498.0,거창,10501.0,거창,10556.0,거창,10596.0,거창,10540.0,거창,8653.0,거창,8644.0,거창,8656.0,거창,8667.0,거창,8699.0,거창,8689.0,거창,8649.0,거창,8627.0,거창,8622.0,거창,8651.0,거창,8677.0,거창,8684.0,거창,8656.0,거창,8654.0,거창,8643.0
245,거제,16731,거제,16724,거제,16745,거제,16767,거제,16771,거제,16868,거제,16890,거제,16872,거제,16926,거제,16929,거제,16929,계,366136,고성,8251.0,고성,8264.0,고성,8294.0,고성,8321.0,고성,8309.0,고성,8336.0,고성,8341.0,고성,8392.0,고성,8416.0,고성,8426.0,고성,8422.0,고성,8409.0,고성,8409.0,고성,8390.0,고성,8433.0,고성,8421.0,고성,8419.0,고성,8417.0,고성,8416.0,고성,8432.0,고성,8458.0,고성,8454.0,고성,8474.0,고성,8571.0,고성,8564.0,고성,8590.0,고성,8608.0,고성,8594.0,고성,8590.0,고성,8628.0,고성,8655.0,고성,8646.0,고성,53256.0,고성,53329.0,고성,53404.0,고성,53521.0,고성,53530.0,고성,53581.0,고성,53447.0,고성,53378.0,고성,53423.0,고성,53612.0,고성,53734.0,고성,53506.0,고성,53497.0,고성,53427.0,고성,53358.0
246,거창,9880,거창,9910,거창,9942,거창,9985,거창,10034,거창,10062,거창,10070,거창,10103,거창,10138,거창,10171,거창,10190,거제,16929,김해,52908.0,김해,52777.0,김해,52678.0,김해,52675.0,김해,52684.0,김해,52762.0,김해,52745.0,김해,52756.0,김해,52824.0,김해,52823.0,김해,52907.0,김해,52953.0,김해,53001.0,김해,53008.0,김해,52990.0,김해,52980.0,김해,52924.0,김해,52856.0,김해,52918.0,김해,52882.0,김해,52881.0,김해,52922.0,김해,52965.0,김해,53065.0,김해,53076.0,김해,53090.0,김해,53065.0,김해,53117.0,김해,53129.0,김해,53279.0,김해,53288.0,김해,53161.0,김해,6954.0,김해,6981.0,김해,6991.0,김해,7015.0,김해,7027.0,김해,7027.0,김해,7026.0,김해,7024.0,김해,7011.0,김해,7034.0,김해,7035.0,김해,7024.0,김해,7035.0,김해,7066.0,김해,7078.0
247,고성,8087,고성,8113,고성,8110,고성,8129,고성,8138,고성,8150,고성,8173,고성,8201,고성,8225,고성,8231,고성,8267,거창,10200,남해,6685.0,남해,6698.0,남해,6706.0,남해,6716.0,남해,6711.0,남해,6718.0,남해,6756.0,남해,6788.0,남해,6793.0,남해,6817.0,남해,6827.0,남해,6832.0,남해,6839.0,남해,6858.0,남해,6880.0,남해,6879.0,남해,6893.0,남해,6901.0,남해,6890.0,남해,6870.0,남해,6890.0,남해,6904.0,남해,6916.0,남해,6932.0,남해,6950.0,남해,6955.0,남해,6949.0,남해,6948.0,남해,6953.0,남해,6969.0,남해,6975.0,남해,6971.0,남해,18956.0,남해,18958.0,남해,18961.0,남해,19015.0,남해,18984.0,남해,19019.0,남해,18871.0,남해,18847.0,남해,18846.0,남해,18905.0,남해,18933.0,남해,18921.0,남해,18924.0,남해,18935.0,남해,18982.0
248,김해,52439,김해,52407,김해,52492,김해,52498,김해,52464,김해,52566,김해,52535,김해,52676,김해,52772,김해,52872,김해,52933,고성,8272,밀양,19040.0,밀양,19061.0,밀양,19038.0,밀양,19086.0,밀양,19097.0,밀양,19105.0,밀양,19096.0,밀양,19094.0,밀양,19136.0,밀양,19135.0,밀양,19156.0,밀양,19081.0,밀양,19081.0,밀양,19120.0,밀양,19122.0,밀양,19146.0,밀양,19142.0,밀양,19135.0,밀양,19082.0,밀양,19142.0,밀양,19120.0,밀양,19084.0,밀양,19057.0,밀양,19073.0,밀양,19074.0,밀양,19065.0,밀양,19088.0,밀양,19042.0,밀양,19067.0,밀양,19117.0,밀양,19067.0,밀양,19028.0,밀양,13375.0,밀양,13376.0,밀양,13379.0,밀양,13394.0,밀양,13424.0,밀양,13445.0,밀양,13389.0,밀양,13355.0,밀양,13341.0,밀양,13388.0,밀양,13419.0,밀양,13351.0,밀양,13358.0,밀양,13351.0,밀양,13339.0
249,남해,6524,남해,6543,남해,6577,남해,6567,남해,6567,남해,6581,남해,6600,남해,6609,남해,6644,남해,6648,남해,6674,김해,53047,사천,12958.0,사천,12968.0,사천,12985.0,사천,12985.0,사천,13009.0,사천,13009.0,사천,13040.0,사천,13049.0,사천,13064.0,사천,13107.0,사천,13128.0,사천,13171.0,사천,13173.0,사천,13177.0,사천,13163.0,사천,13180.0,사천,13209.0,사천,13208.0,사천,13192.0,사천,13223.0,사천,13226.0,사천,13264.0,사천,13258.0,사천,13220.0,사천,13232.0,사천,13266.0,사천,13270.0,사천,13338.0,사천,13347.0,사천,13394.0,사천,13352.0,사천,13376.0,사천,8209.0,사천,8247.0,사천,8264.0,사천,8290.0,사천,8293.0,사천,8315.0,사천,8273.0,사천,8281.0,사천,8262.0,사천,8267.0,사천,8285.0,사천,8253.0,사천,8271.0,사천,8280.0,사천,8347.0
250,밀양,18584,밀양,18605,밀양,18666,밀양,18755,밀양,18784,밀양,18813,밀양,18855,밀양,18931,밀양,18997,밀양,18999,밀양,18988,남해,6680,산청,7723.0,산청,7723.0,산청,7759.0,산청,7803.0,산청,7807.0,산청,7805.0,산청,7825.0,산청,7871.0,산청,7874.0,산청,7881.0,산청,7914.0,산청,7923.0,산청,7938.0,산청,7938.0,산청,7968.0,산청,8014.0,산청,8030.0,산청,8033.0,산청,8019.0,산청,8041.0,산청,8082.0,산청,8115.0,산청,8119.0,산청,8117.0,산청,8134.0,산청,8123.0,산청,8152.0,산청,8163.0,산청,8184.0,산청,8205.0,산청,8192.0,산청,8194.0,산청,36295.0,산청,36204.0,산청,36227.0,산청,36232.0,산청,36202.0,산청,36206.0,산청,36121.0,산청,36123.0,산청,36195.0,산청,36235.0,산청,36296.0,산청,36271.0,산청,36275.0,산청,36346.0,산청,36284.0
251,사천,12788,사천,12766,사천,12795,사천,12783,사천,12809,사천,12819,사천,12833,사천,12872,사천,12913,사천,12907,사천,12904,밀양,19008,양산,33277.0,양산,33331.0,양산,33418.0,양산,33490.0,양산,33527.0,양산,33679.0,양산,33766.0,양산,33868.0,양산,33971.0,양산,34077.0,양산,34225.0,양산,34623.0,양산,34898.0,양산,35024.0,양산,35067.0,양산,35190.0,양산,35203.0,양산,35264.0,양산,35256.0,양산,35371.0,양산,35423.0,양산,35567.0,양산,35685.0,양산,35831.0,양산,35862.0,양산,35918.0,양산,35863.0,양산,35945.0,양산,35987.0,양산,36132.0,양산,36213.0,양산,36200.0,양산,5449.0,양산,5459.0,양산,5466.0,양산,5471.0,양산,5476.0,양산,5445.0,양산,5426.0,양산,5442.0,양산,5469.0,양산,5481.0,양산,5523.0,양산,5513.0,양산,5507.0,양산,5538.0,양산,5563.0
252,산청,7507,산청,7513,산청,7528,산청,7559,산청,7580,산청,7608,산청,7611,산청,7643,산청,7660,산청,7643,산청,7676,사천,12929,의령,5289.0,의령,5299.0,의령,5314.0,의령,5336.0,의령,5344.0,의령,5334.0,의령,5345.0,의령,5351.0,의령,5367.0,의령,5380.0,의령,5381.0,의령,5396.0,의령,5403.0,의령,5431.0,의령,5432.0,의령,5439.0,의령,5439.0,의령,5438.0,의령,5450.0,의령,5450.0,의령,5474.0,의령,5475.0,의령,5495.0,의령,5385.0,의령,5384.0,의령,5405.0,의령,5390.0,의령,5416.0,의령,5417.0,의령,5427.0,의령,5433.0,의령,5448.0,의령,36074.0,의령,36117.0,의령,36140.0,의령,36165.0,의령,36198.0,의령,36189.0,의령,36074.0,의령,35972.0,의령,35959.0,의령,36078.0,의령,36137.0,의령,36037.0,의령,35951.0,의령,35847.0,의령,35740.0
253,양산,32304,양산,32404,양산,32495,양산,32529,양산,32601,양산,32692,양산,32770,양산,32882,양산,33091,양산,33184,양산,33262,산청,7711,진주,35863.0,진주,35850.0,진주,35872.0,진주,35841.0,진주,35858.0,진주,35910.0,진주,35957.0,진주,35940.0,진주,35935.0,진주,35952.0,진주,35981.0,진주,35967.0,진주,35946.0,진주,36052.0,진주,36005.0,진주,36012.0,진주,35984.0,진주,36017.0,진주,36082.0,진주,36037.0,진주,36051.0,진주,35995.0,진주,36036.0,진주,36078.0,진주,36053.0,진주,36046.0,진주,36051.0,진주,36026.0,진주,35983.0,진주,36111.0,진주,36116.0,진주,36090.0,진주,11836.0,진주,11887.0,진주,11888.0,진주,11834.0,진주,11862.0,진주,11888.0,진주,11855.0,진주,11854.0,진주,11852.0,진주,11857.0,진주,11862.0,진주,11806.0,진주,11809.0,진주,11870.0,진주,11899.0
254,의령,5290,의령,5307,의령,5297,의령,5326,의령,5354,의령,5358,의령,5362,의령,5376,의령,5228,의령,5225,의령,5256,양산,33372,창녕,11118.0,창녕,11135.0,창녕,11196.0,창녕,11215.0,창녕,11224.0,창녕,11243.0,창녕,11263.0,창녕,11313.0,창녕,11341.0,창녕,11356.0,창녕,11412.0,창녕,11448.0,창녕,11469.0,창녕,11501.0,창녕,11503.0,창녕,11521.0,창녕,11495.0,창녕,11514.0,창녕,11569.0,창녕,11622.0,창녕,11637.0,창녕,11691.0,창녕,11723.0,창녕,11729.0,창녕,11741.0,창녕,11751.0,창녕,11828.0,창녕,11834.0,창녕,11822.0,창녕,11849.0,창녕,11859.0,창녕,11809.0,창녕,15183.0,창녕,15172.0,창녕,15151.0,창녕,15132.0,창녕,15126.0,창녕,15160.0,창녕,15027.0,창녕,14967.0,창녕,14940.0,창녕,14934.0,창녕,14897.0,창녕,14815.0,창녕,14804.0,창녕,14760.0,창녕,14749.0
255,진주,35480,진주,35506,진주,35500,진주,35567,진주,35582,진주,35607,진주,35681,진주,35712,진주,35749,진주,35805,진주,35836,의령,5283,창원 마산합포,15399.0,창원 마산합포,15398.0,창원 마산합포,15359.0,창원 마산합포,15364.0,창원 마산합포,15326.0,창원 마산합포,15306.0,창원 마산합포,15311.0,창원 마산합포,15337.0,창원 마산합포,15314.0,창원 마산합포,15293.0,창원 마산합포,15333.0,창원 마산합포,15341.0,창원 마산합포,15300.0,창원 마산합포,15311.0,창원 마산합포,15298.0,창원 마산합포,15303.0,창원 마산합포,15331.0,창원 마산합포,15329.0,창원 마산합포,15317.0,창원 마산합포,15292.0,창원 마산합포,15246.0,창원 마산합포,15272.0,창원 마산합포,15276.0,창원 마산합포,15222.0,창원 마산합포,15227.0,창원 마산합포,15238.0,창원 마산합포,15219.0,창원 마산합포,15226.0,창원 마산합포,15220.0,창원 마산합포,15207.0,창원 마산합포,15232.0,창원 마산합포,15154.0,창원 마산합포,16856.0,창원 마산합포,16844.0,창원 마산합포,16840.0,창원 마산합포,16792.0,창원 마산합포,16714.0,창원 마산합포,16644.0,창원 마산합포,16523.0,창원 마산합포,16474.0,창원 마산합포,16473.0,창원 마산합포,16505.0,창원 마산합포,16489.0,창원 마산합포,16389.0,창원 마산합포,16346.0,창원 마산합포,16320.0,창원 마산합포,16231.0
256,창녕,10846,창녕,10866,창녕,10916,창녕,10914,창녕,10907,창녕,10947,창녕,10962,창녕,10999,창녕,11038,창녕,11055,창녕,11070,진주,35918,창원 마산회원,17832.0,창원 마산회원,17826.0,창원 마산회원,17796.0,창원 마산회원,17750.0,창원 마산회원,17724.0,창원 마산회원,17700.0,창원 마산회원,17668.0,창원 마산회원,17632.0,창원 마산회원,17615.0,창원 마산회원,17595.0,창원 마산회원,17552.0,창원 마산회원,17537.0,창원 마산회원,17476.0,창원 마산회원,17469.0,창원 마산회원,17441.0,창원 마산회원,17323.0,창원 마산회원,17335.0,창원 마산회원,17325.0,창원 마산회원,17331.0,창원 마산회원,17234.0,창원 마산회원,17117.0,창원 마산회원,17035.0,창원 마산회원,17009.0,창원 마산회원,17041.0,창원 마산회원,17028.0,창원 마산회원,16999.0,창원 마산회원,17017.0,창원 마산회원,17036.0,창원 마산회원,17022.0,창원 마산회원,17011.0,창원 마산회원,17042.0,창원 마산회원,16953.0,창원 마산회원,13094.0,창원 마산회원,13055.0,창원 마산회원,13058.0,창원 마산회원,13008.0,창원 마산회원,12933.0,창원 마산회원,12935.0,창원 마산회원,12811.0,창원 마산회원,12775.0,창원 마산회원,12706.0,창원 마산회원,12699.0,창원 마산회원,12671.0,창원 마산회원,12581.0,창원 마산회원,12548.0,창원 마산회원,12535.0,창원 마산회원,12602.0
257,창원시 마산합포,15409,창원시 마산합포,15442,창원시 마산합포,15405,창원시 마산합포,15439,창원시 마산합포,15420,창원시 마산합포,15432,창원시 마산합포,15443,창원시 마산합포,15441,창원시 마산합포,15439,창원시 마산합포,15449,창원시 마산합포,15415,창녕,11096,창원 성산,13719.0,창원 성산,13779.0,창원 성산,13761.0,창원 성산,13734.0,창원 성산,13744.0,창원 성산,13722.0,창원 성산,13693.0,창원 성산,13698.0,창원 성산,13680.0,창원 성산,13687.0,창원 성산,13662.0,창원 성산,13675.0,창원 성산,13585.0,창원 성산,13570.0,창원 성산,13530.0,창원 성산,13518.0,창원 성산,13456.0,창원 성산,13458.0,창원 성산,13455.0,창원 성산,13413.0,창원 성산,13368.0,창원 성산,13340.0,창원 성산,13341.0,창원 성산,13317.0,창원 성산,13302.0,창원 성산,13292.0,창원 성산,13257.0,창원 성산,13276.0,창원 성산,13267.0,창원 성산,13239.0,창원 성산,13181.0,창원 성산,13163.0,창원 성산,24558.0,창원 성산,24522.0,창원 성산,24541.0,창원 성산,24610.0,창원 성산,24656.0,창원 성산,24662.0,창원 성산,24567.0,창원 성산,24558.0,창원 성산,24606.0,창원 성산,24698.0,창원 성산,24844.0,창원 성산,24855.0,창원 성산,24853.0,창원 성산,24835.0,창원 성산,24829.0
258,창원시 마산회원,18095,창원시 마산회원,18072,창원시 마산회원,18026,창원시 마산회원,17996,창원시 마산회원,17946,창원시 마산회원,17952,창원시 마산회원,17942,창원시 마산회원,17943,창원시 마산회원,17928,창원시 마산회원,17862,창원시 마산회원,17870,창원시 마산합포,15441,창원 의창,25212.0,창원 의창,25092.0,창원 의창,24932.0,창원 의창,24921.0,창원 의창,24838.0,창원 의창,24799.0,창원 의창,24779.0,창원 의창,24736.0,창원 의창,24764.0,창원 의창,24697.0,창원 의창,24674.0,창원 의창,24663.0,창원 의창,24656.0,창원 의창,24694.0,창원 의창,24664.0,창원 의창,24710.0,창원 의창,24739.0,창원 의창,24771.0,창원 의창,24789.0,창원 의창,24813.0,창원 의창,24677.0,창원 의창,24637.0,창원 의창,24647.0,창원 의창,24606.0,창원 의창,24559.0,창원 의창,24536.0,창원 의창,24580.0,창원 의창,24586.0,창원 의창,24564.0,창원 의창,24605.0,창원 의창,24680.0,창원 의창,24550.0,창원 의창,11091.0,창원 의창,11135.0,창원 의창,11123.0,창원 의창,11105.0,창원 의창,11114.0,창원 의창,11115.0,창원 의창,11072.0,창원 의창,11065.0,창원 의창,11080.0,창원 의창,11088.0,창원 의창,11055.0,창원 의창,11004.0,창원 의창,11030.0,창원 의창,11106.0,창원 의창,11131.0
